protocol_id,target_dataset,output_name,horizon_cycles,prediction_origin_cycle,ensemble_state,ensemble_alpha,reset_episode_id,reset_episode_count,freeze_start_cycle,freeze_until_cycle
B_Exp2_to_Exp1,Exp1,V50_norm,100,22510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22510.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22510.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22560.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22560.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22560.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22610.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22610.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22610.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22660.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22660.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22660.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22710.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22710.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22710.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22760.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22760.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22760.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22810.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22810.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22810.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22860.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22860.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22860.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22910.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22910.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22910.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,22960.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,22960.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,22960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,22960.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23010.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23010.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23010.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23060.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23060.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23060.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23110.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23110.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23110.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23160.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23160.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23160.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23210.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23210.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23210.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23260.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23260.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23260.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23310.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23310.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23310.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23360.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23360.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23360.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23410.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23410.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23410.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23460.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23460.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23460.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23510.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23510.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,23510.5,PROBATION,0.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,23560.5,PROBATION,0.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,23560.5,ACTIVE,0.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,23560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,23560.5,ACTIVE,1.0,0,0,,-inf
